"method","auroc","delta_w","ari","k","exactC","seed","scenario","tmfg_avail","oracle_na","rho_C","rho_D","gini_C","gini_D","obar_C","obar_D","rt"
"over",1,0.0181563848257371,1,3,TRUE,202608250056,"primary",0.9,0,0.186523783265886,0.160326416245654,0.185253035953014,0.180582022642207,0.112104699312462,0.00984982873587462,0.788
"raw",0.616666666666667,0.0261973670202329,1,3,TRUE,202608250056,"primary",0.9,0,0.186523783265886,0.160326416245654,0.185253035953014,0.180582022642207,0.112104699312462,0.00984982873587462,0.788
"cw",1,0.0101772671826646,1,3,TRUE,202608250057,"primary",0.9,0,0.15904917341753,0.208847022056707,0.163588666631447,0.169954229089899,0.0986304243393874,0.0153612952213084,0.441
"gini",0.183333333333333,-0.0397626170197723,1,3,TRUE,202608250057,"primary",0.9,0,0.15904917341753,0.208847022056707,0.163588666631447,0.169954229089899,0.0986304243393874,0.0153612952213084,0.441
"oracle",0,-0.327613888281102,NA,NA,NA,202608250057,"primary",0.9,0,0.15904917341753,0.208847022056707,0.163588666631447,0.169954229089899,0.0986304243393874,0.0153612952213084,0.441
"over",1,0.0121386752313311,1,3,TRUE,202608250057,"primary",0.9,0,0.15904917341753,0.208847022056707,0.163588666631447,0.169954229089899,0.0986304243393874,0.0153612952213084,0.441
"raw",0.166666666666667,-0.0497978486391777,1,3,TRUE,202608250057,"primary",0.9,0,0.15904917341753,0.208847022056707,0.163588666631447,0.169954229089899,0.0986304243393874,0.0153612952213084,0.441
"cw",1,0.0115821345893178,1,3,TRUE,202608250058,"primary",0.9,0,0.161564728775996,0.138079360900157,0.17425114939996,0.170400182096169,0.0920514787508643,-0.00263641629337269,0.665
"gini",0.55,0.0172364218550162,1,3,TRUE,202608250058,"primary",0.9,0,0.161564728775996,0.138079360900157,0.17425114939996,0.170400182096169,0.0920514787508643,-0.00263641629337269,0.665
"oracle",0,-0.359741421185379,NA,NA,NA,202608250058,"primary",0.9,0,0.161564728775996,0.138079360900157,0.17425114939996,0.170400182096169,0.0920514787508643,-0.00263641629337269,0.665
"over",1,0.0140848742809252,1,3,TRUE,202608250058,"primary",0.9,0,0.161564728775996,0.138079360900157,0.17425114939996,0.170400182096169,0.0920514787508643,-0.00263641629337269,0.665
"raw",0.55,0.0234853678758387,1,3,TRUE,202608250058,"primary",0.9,0,0.161564728775996,0.138079360900157,0.17425114939996,0.170400182096169,0.0920514787508643,-0.00263641629337269,0.665
"cw",0.916666666666667,0.00996412506769539,1,3,TRUE,202608250059,"primary",0.9,0,0.166585879405365,0.187778750717488,0.191515898993204,0.170182566948342,0.0994375088649785,0.0127957422490302,0.577
"gini",0.4,-0.0233533377190886,1,3,TRUE,202608250059,"primary",0.9,0,0.166585879405365,0.187778750717488,0.191515898993204,0.170182566948342,0.0994375088649785,0.0127957422490302,0.577
"oracle",0,-0.28541421168847,NA,NA,NA,202608250059,"primary",0.9,0,0.166585879405365,0.187778750717488,0.191515898993204,0.170182566948342,0.0994375088649785,0.0127957422490302,0.577
"over",0.916666666666667,0.0124682697021869,1,3,TRUE,202608250059,"primary",0.9,0,0.166585879405365,0.187778750717488,0.191515898993204,0.170182566948342,0.0994375088649785,0.0127957422490302,0.577
"raw",0.416666666666667,-0.021192871312123,1,3,TRUE,202608250059,"primary",0.9,0,0.166585879405365,0.187778750717488,0.191515898993204,0.170182566948342,0.0994375088649785,0.0127957422490302,0.577
"cw",1,0.0174777612465036,1,3,TRUE,202608250060,"primary",0.9,0,0.192791336450162,0.1707587846978,0.164071563096056,0.167921617413579,0.112714851322876,0.00106000954069241,0.498
"gini",0.65,0.0185237060689601,1,3,TRUE,202608250060,"primary",0.9,0,0.192791336450162,0.1707587846978,0.164071563096056,0.167921617413579,0.112714851322876,0.00106000954069241,0.498
"oracle",0.0166666666666667,-0.250652327059552,NA,NA,NA,202608250060,"primary",0.9,0,0.192791336450162,0.1707587846978,0.164071563096056,0.167921617413579,0.112714851322876,0.00106000954069241,0.498
"over",1,0.0209063882022312,1,3,TRUE,202608250060,"primary",0.9,0,0.192791336450162,0.1707587846978,0.164071563096056,0.167921617413579,0.112714851322876,0.00106000954069241,0.498
"raw",0.683333333333333,0.0220325517523616,1,3,TRUE,202608250060,"primary",0.9,0,0.192791336450162,0.1707587846978,0.164071563096056,0.167921617413579,0.112714851322876,0.00106000954069241,0.498
"cw",1,0.0177998611334077,1,3,TRUE,202608250061,"primary",0.9,0,0.18514916222373,0.20274454411836,0.13874991576381,0.166323795173133,0.113659498798161,-0.00689694650034187,0.69
"gini",0.366666666666667,-0.00952619386117265,1,3,TRUE,202608250061,"primary",0.9,0,0.18514916222373,0.20274454411836,0.13874991576381,0.166323795173133,0.113659498798161,-0.00689694650034187,0.69
"oracle",0,-0.309814190425938,NA,NA,NA,202608250061,"primary",0.9,0,0.18514916222373,0.20274454411836,0.13874991576381,0.166323795173133,0.113659498798161,-0.00689694650034187,0.69
"over",1,0.0206477671627577,1,3,TRUE,202608250061,"primary",0.9,0,0.18514916222373,0.20274454411836,0.13874991576381,0.166323795173133,0.113659498798161,-0.00689694650034187,0.69
"raw",0.366666666666667,-0.0175953818946304,1,3,TRUE,202608250061,"primary",0.9,0,0.18514916222373,0.20274454411836,0.13874991576381,0.166323795173133,0.113659498798161,-0.00689694650034187,0.69
"cw",0.766666666666667,0.00451656050667866,1,3,TRUE,202608250062,"primary",0.9,0,0.14578943311948,0.212058961336501,0.164165381633268,0.173624620490964,0.0839627884344732,0.0298107739202164,0.439
"gini",0.266666666666667,-0.0545519601996496,1,3,TRUE,202608250062,"primary",0.9,0,0.14578943311948,0.212058961336501,0.164165381633268,0.173624620490964,0.0839627884344732,0.0298107739202164,0.439
"oracle",0,-0.436524590167538,NA,NA,NA,202608250062,"primary",0.9,0,0.14578943311948,0.212058961336501,0.164165381633268,0.173624620490964,0.0839627884344732,0.0298107739202164,0.439
"over",0.766666666666667,0.00536161191195913,1,3,TRUE,202608250062,"primary",0.9,0,0.14578943311948,0.212058961336501,0.164165381633268,0.173624620490964,0.0839627884344732,0.0298107739202164,0.439
"raw",0.25,-0.0662695282170212,1,3,TRUE,202608250062,"primary",0.9,0,0.14578943311948,0.212058961336501,0.164165381633268,0.173624620490964,0.0839627884344732,0.0298107739202164,0.439
"cw",1,0.0122436216028004,1,3,TRUE,202608250063,"primary",0.9,0,0.159851379380643,0.178908717954005,0.170448180001869,0.16217765940914,0.0999408550150586,-0.0290489357902624,0.496
"gini",0.416666666666667,-0.0145847424029843,0.792079207920792,3,FALSE,202608250063,"primary",0.9,0,0.159851379380643,0.178908717954005,0.170448180001869,0.16217765940914,0.0999408550150586,-0.0290489357902624,0.496
"oracle",0,-0.377390339574558,NA,NA,NA,202608250063,"primary",0.9,0,0.159851379380643,0.178908717954005,0.170448180001869,0.16217765940914,0.0999408550150586,-0.0290489357902624,0.496
"over",1,0.0146980648568948,1,3,TRUE,202608250063,"primary",0.9,0,0.159851379380643,0.178908717954005,0.170448180001869,0.16217765940914,0.0999408550150586,-0.0290489357902624,0.496
"raw",0.4,-0.0190573385733616,0.792079207920792,3,FALSE,202608250063,"primary",0.9,0,0.159851379380643,0.178908717954005,0.170448180001869,0.16217765940914,0.0999408550150586,-0.0290489357902624,0.496
"cw",1,0.0113365821223866,1,3,TRUE,202608250064,"primary",0.7,0,0.158904201435617,0.231580663105825,0.205641251110514,0.15817810876839,0.0936326409630703,-0.00398478537041124,0.549
"gini",0.216666666666667,-0.0730861952238487,1,3,TRUE,202608250064,"primary",0.7,0,0.158904201435617,0.231580663105825,0.205641251110514,0.15817810876839,0.0936326409630703,-0.00398478537041124,0.549
"oracle",0,-0.373683847044832,NA,NA,NA,202608250064,"primary",0.7,0,0.158904201435617,0.231580663105825,0.205641251110514,0.15817810876839,0.0936326409630703,-0.00398478537041124,0.549
"over",1,0.0143643443027497,1,3,TRUE,202608250064,"primary",0.7,0,0.158904201435617,0.231580663105825,0.205641251110514,0.15817810876839,0.0936326409630703,-0.00398478537041124,0.549
"raw",0.2,-0.0726764616702072,1,3,TRUE,202608250064,"primary",0.7,0,0.158904201435617,0.231580663105825,0.205641251110514,0.15817810876839,0.0936326409630703,-0.00398478537041124,0.549
"cw",0.983333333333333,0.00752560858076663,0.792079207920792,3,FALSE,202608250065,"primary",0.6,0,0.130109901239322,0.176132650793606,0.177196648757369,0.153280922214833,0.0800290284952894,-0.0178836744884538,0.373
"gini",0.233333333333333,-0.0417800500831968,0.792079207920792,3,FALSE,202608250065,"primary",0.6,0,0.130109901239322,0.176132650793606,0.177196648757369,0.153280922214833,0.0800290284952894,-0.0178836744884538,0.373
"oracle",0,-0.480139121274983,NA,NA,NA,202608250065,"primary",0.6,0,0.130109901239322,0.176132650793606,0.177196648757369,0.153280922214833,0.0800290284952894,-0.0178836744884538,0.373
"over",0.983333333333333,0.00920138835982802,0.792079207920792,3,FALSE,202608250065,"primary",0.6,0,0.130109901239322,0.176132650793606,0.177196648757369,0.153280922214833,0.0800290284952894,-0.0178836744884538,0.373
"raw",0.283333333333333,-0.0460227495542842,0.792079207920792,3,FALSE,202608250065,"primary",0.6,0,0.130109901239322,0.176132650793606,0.177196648757369,0.153280922214833,0.0800290284952894,-0.0178836744884538,0.373
"cw",1,0.0187136527393227,1,3,TRUE,202608250066,"primary",0.9,0,0.193904372691109,0.177188484278757,0.165651812223822,0.150209940549374,0.119710432288252,-0.0094804452071159,0.389
"gini",0.533333333333333,0.0112767117944543,1,3,TRUE,202608250066,"primary",0.9,0,0.193904372691109,0.177188484278757,0.165651812223822,0.150209940549374,0.119710432288252,-0.0094804452071159,0.389
"oracle",0,-0.355745503569646,NA,NA,NA,202608250066,"primary",0.9,0,0.193904372691109,0.177188484278757,0.165651812223822,0.150209940549374,0.119710432288252,-0.0094804452071159,0.389
"over",1,0.0225301763579483,1,3,TRUE,202608250066,"primary",0.9,0,0.193904372691109,0.177188484278757,0.165651812223822,0.150209940549374,0.119710432288252,-0.0094804452071159,0.389
"raw",0.566666666666667,0.0167158884123516,1,3,TRUE,202608250066,"primary",0.9,0,0.193904372691109,0.177188484278757,0.165651812223822,0.150209940549374,0.119710432288252,-0.0094804452071159,0.389
"cw",0.916666666666667,0.00752146802082179,1,3,TRUE,202608250067,"primary",0.8,0,0.140934602321948,0.189249208647209,0.163668542412152,0.155067938526207,0.0791946086351424,0.00913262520148964,0.413
"gini",0.3,-0.0473509712998866,1,3,TRUE,202608250067,"primary",0.8,0,0.140934602321948,0.189249208647209,0.163668542412152,0.155067938526207,0.0791946086351424,0.00913262520148964,0.413
"oracle",0,-0.444858568514617,NA,NA,NA,202608250067,"primary",0.8,0,0.140934602321948,0.189249208647209,0.163668542412152,0.155067938526207,0.0791946086351424,0.00913262520148964,0.413
"over",0.916666666666667,0.00908056821045291,1,3,TRUE,202608250067,"primary",0.8,0,0.140934602321948,0.189249208647209,0.163668542412152,0.155067938526207,0.0791946086351424,0.00913262520148964,0.413
"raw",0.3,-0.048314606325261,1,3,TRUE,202608250067,"primary",0.8,0,0.140934602321948,0.189249208647209,0.163668542412152,0.155067938526207,0.0791946086351424,0.00913262520148964,0.413
"cw",1,0.00937978324983221,1,3,TRUE,202608250068,"primary",0.9,0,0.144749984022079,0.162289802290086,0.18599710555034,0.163127381859271,0.0869023893307588,-0.00162212096832249,0.546
"gini",0.4,-0.0208597979789751,1,3,TRUE,202608250068,"primary",0.9,0,0.144749984022079,0.162289802290086,0.18599710555034,0.163127381859271,0.0869023893307588,-0.00162212096832249,0.546
"oracle",0,-0.472965156446261,NA,NA,NA,202608250068,"primary",0.9,0,0.144749984022079,0.162289802290086,0.18599710555034,0.163127381859271,0.0869023893307588,-0.00162212096832249,0.546
"over",1,0.0116089725030748,1,3,TRUE,202608250068,"primary",0.9,0,0.144749984022079,0.162289802290086,0.18599710555034,0.163127381859271,0.0869023893307588,-0.00162212096832249,0.546
"raw",0.433333333333333,-0.0175398182680071,1,3,TRUE,202608250068,"primary",0.9,0,0.144749984022079,0.162289802290086,0.18599710555034,0.163127381859271,0.0869023893307588,-0.00162212096832249,0.546
